model,dtype,n_steps,kl_mean,js_mean,flip_rate,prompt_len
gemma,fp16,32,3.57196250178049e-06,9.033335683916732e-07,0.0,64
gemma,fp32,32,2.361125656796803e-08,6.005361874450443e-09,0.0,64
gemma,fp16,32,5.009035673270157e-06,1.2498641789905618e-06,0.0,71
gemma,fp32,32,3.642977672302372e-08,7.70484227113899e-09,0.0,71
gemma,fp16,32,2.0293599352072533e-06,4.997530038686193e-07,0.0,43
gemma,fp32,32,2.338608194943359e-08,2.8523987095907533e-09,0.0,43
gemma,fp16,32,7.081961111321533e-06,1.7740776896979504e-06,0.0,66
gemma,fp32,32,3.036558204883022e-08,6.620652706623709e-09,0.0,66
gemma,fp16,32,1.2136681284857787e-05,3.0434323066153013e-06,0.0,66
gemma,fp32,32,3.718537444630243e-08,8.180015997893975e-09,0.0,66
gemma,fp16,32,7.821226420068328e-06,1.957025789089961e-06,0.0,58
gemma,fp32,32,2.899304834755312e-08,6.773238081514421e-09,0.0,58
gemma,fp16,32,5.806878507819135e-06,1.4546152956318448e-06,0.0,47
gemma,fp32,32,2.369660124547368e-08,3.494995209473578e-09,0.0,47
gemma,fp16,32,1.0462895990492882e-05,2.617335105759011e-06,0.0,49
gemma,fp32,32,4.016165280895656e-08,1.3905028475869052e-08,0.0,49
gemma,fp16,32,3.417576659892063e-06,8.532925127591184e-07,0.0,69
gemma,fp32,32,2.7754971404503337e-08,5.836924416025013e-09,0.0,69
gemma,fp16,32,1.433881474932619e-05,3.5875368628590643e-06,0.0,51
gemma,fp32,32,2.1404865213625612e-08,1.6822686771389428e-08,0.0,51
gemma,fp16,32,5.282273061291143e-06,1.3145956484217347e-06,0.0,79
gemma,fp32,32,2.1996654615830113e-08,4.924930457482664e-09,0.0,79
gemma,fp16,32,8.794767909492407e-06,2.197793253500002e-06,0.0,85
gemma,fp32,32,4.50473138235985e-08,5.740147596827727e-09,0.0,85
gemma,fp16,32,7.528773825038471e-06,1.8777158403149308e-06,0.0,57
gemma,fp32,32,2.9624818558351973e-08,9.48224990757543e-09,0.0,57
gemma,fp16,32,8.985433813890609e-06,2.2457990275226436e-06,0.0,55
gemma,fp32,32,1.68050437732159e-08,1.350206474404203e-08,0.0,55
gemma,fp16,32,6.246266286424884e-06,1.5624045775347595e-06,0.0,119
gemma,fp32,32,3.528576574679532e-08,7.814314711420637e-09,0.0,119
gemma,fp16,32,1.3150909091930174e-05,3.292962917900155e-06,0.0,55
gemma,fp32,32,3.239762201567853e-08,1.614898895163641e-08,0.0,55
gemma,fp16,32,4.500667427742577e-06,1.1295752427864514e-06,0.0,72
gemma,fp32,32,2.6050324299607686e-08,6.878314600614749e-09,0.0,72
gemma,fp16,32,4.683297656349339e-06,1.1670796811608097e-06,0.0,63
gemma,fp32,32,3.0801506073138696e-08,3.4616391003661207e-09,0.0,63
gemma,fp16,32,5.251278965445749e-06,1.3146859085128026e-06,0.0,104
gemma,fp32,32,1.603622925595849e-08,5.914208288685871e-09,0.0,104
gemma,fp16,32,5.07614499856146e-06,1.2682504579308862e-06,0.0,67
gemma,fp32,32,2.361907838538055e-08,5.717825653055175e-09,0.0,67
gemma,fp16,32,3.246285656066661e-06,8.173077337692014e-07,0.0,95
gemma,fp32,32,2.979205648845351e-08,5.673271962457205e-09,0.0,95
gemma,fp16,32,5.968083465646146e-06,1.5003692238890753e-06,0.0,60
gemma,fp32,32,7.246129361468401e-09,6.259351771652818e-09,0.0,60
gemma,fp16,32,4.7081276566274255e-06,1.1730353053351905e-06,0.0,81
gemma,fp32,32,2.8123144119041044e-08,9.923900059355395e-09,0.0,81
gemma,fp16,32,6.004724624641966e-06,1.507719072701974e-06,0.0,39
gemma,fp32,32,3.5607117893077245e-08,8.234143250920867e-09,0.0,39
gemma,fp16,32,8.376883848804084e-06,2.0906496468464653e-06,0.0,60
gemma,fp32,32,2.0063444235857153e-08,7.423237879207109e-09,0.0,60
gemma,fp16,32,1.3346782912648791e-05,3.3227512904465684e-06,0.0,79
gemma,fp32,32,3.55721751776894e-08,9.852986981861989e-09,0.0,79
gemma,fp16,32,1.1807030192989565e-05,2.9450714660178567e-06,0.0,49
gemma,fp32,32,4.9397734916412084e-08,9.66077436104218e-09,0.0,49
gemma,fp16,32,2.9246210004885143e-06,7.32377582579602e-07,0.0,81
gemma,fp32,32,2.0238493540769564e-08,7.547368664068133e-09,0.0,81
gemma,fp16,32,9.588885842681805e-06,2.4020235450672445e-06,0.0,64
gemma,fp32,32,2.5913759981593953e-08,1.3129575462868942e-08,0.0,64
gemma,fp16,32,3.6906183278340166e-06,9.116729936531343e-07,0.0,57
gemma,fp32,32,1.7843554592222866e-08,3.2926538033649713e-09,0.0,57
gemma,fp16,32,9.65957083032265e-06,2.4189881782099576e-06,0.0,51
gemma,fp32,32,3.237569790037753e-08,7.402703974118685e-09,0.0,51
gemma,fp16,32,8.383522951183053e-06,2.0899455609457718e-06,0.0,45
gemma,fp32,32,2.293974519053995e-08,1.1844562500511885e-08,0.0,45
gemma,fp16,32,6.817339551545842e-06,1.702197514719117e-06,0.0,89
gemma,fp32,32,2.361461320932179e-08,1.0411319986691758e-08,0.0,89
gemma,fp16,32,9.540869005739918,0.4517455945197608,0.6875,49
gemma,fp32,32,1.3964624476746346e-08,1.027076952306305e-08,0.0,49
gemma,fp16,32,9.451501057355927e-06,2.372119997318123e-06,0.0,55
gemma,fp32,32,2.50615508901042e-08,8.746787898139541e-09,0.0,55
gemma,fp16,32,8.579241224992984e-06,2.1533788268079945e-06,0.0,85
gemma,fp32,32,2.768044403411718e-08,6.730407953181583e-09,0.0,85
gemma,fp16,32,7.4110503760493884e-06,1.847154801892792e-06,0.0,46
gemma,fp32,32,4.200623753003452e-08,9.885265613018834e-09,0.0,46
gemma,fp16,32,5.776809946622663e-06,1.4498404624085914e-06,0.0,39
gemma,fp32,32,2.000150482250136e-08,7.772054290209379e-09,0.0,39
gemma,fp16,32,5.505569888875073e-06,1.3792732319606316e-06,0.0,59
gemma,fp32,32,2.059112677588182e-08,9.13562982207683e-09,0.0,59
gemma,fp16,32,4.784988121286915e-06,1.20473918016617e-06,0.0,46
gemma,fp32,32,2.0141820808450284e-08,6.016675629938462e-09,0.0,46
gemma,fp16,32,9.083842284152155e-06,2.2831509885468115e-06,0.0,52
gemma,fp32,32,3.034527359816255e-08,1.2562477290356793e-08,0.0,52
gemma,fp16,32,8.828283494910494e-06,2.209827987376123e-06,0.0,46
gemma,fp32,32,2.4960803698265144e-08,5.9487693798709884e-09,0.0,46
gemma,fp16,32,2.7826196181690577e-06,6.920625285067317e-07,0.0,94
gemma,fp32,32,1.1977592319009633e-08,1.1319909656555896e-08,0.0,94
gemma,fp16,32,1.1158490938800725e-05,2.7822699664725725e-06,0.0,46
gemma,fp32,32,3.140433110565208e-08,5.0034763419059755e-09,0.0,46
gemma,fp16,32,6.1945142011410326e-06,1.5441341436606137e-06,0.0,75
gemma,fp32,32,3.7847952612246605e-08,8.822165568390938e-09,0.0,75
gemma,fp16,32,8.081780454638476e-06,2.0244071252673024e-06,0.0,59
gemma,fp32,32,2.4059162429673764e-08,6.323433989971483e-09,0.0,59
gemma,fp16,32,7.92527071502569e-06,1.9747031548139615e-06,0.0,45
gemma,fp32,32,2.3139364215517266e-08,4.107439000359224e-09,0.0,45
gemma,fp16,32,2.800681431880392e-06,7.02657247692029e-07,0.0,91
gemma,fp32,32,3.215713650916996e-08,8.533340227143138e-09,0.0,91
gemma,fp16,32,2.5769702028388686e-06,6.384882711013562e-07,0.0,55
gemma,fp32,32,2.5828561944600537e-08,8.602614316212398e-09,0.0,55
gemma,fp16,32,1.3016679847766e-05,3.2619987950788243e-06,0.0,57
gemma,fp32,32,3.476916643485595e-08,8.909835758075246e-09,0.0,57
gemma,fp16,32,3.974298804498844e-06,9.952527242895748e-07,0.0,89
gemma,fp32,32,1.8677707205524974e-08,5.629887028790748e-09,0.0,89
gemma,fp16,32,8.82127972978708e-06,2.212357227748818e-06,0.0,57
gemma,fp32,32,4.390015470590036e-08,7.178026143958571e-09,0.0,57
gemma,fp16,32,3.0646986721727387e-06,7.673457810275508e-07,0.0,60
gemma,fp32,32,2.3779144667224195e-08,2.2492516182914812e-09,0.0,60
gemma,fp16,32,8.319468489226267e-06,2.0770755663201967e-06,0.0,81
gemma,fp32,32,2.528921917016591e-08,5.8533319718945265e-09,0.0,81
gemma,fp16,32,9.211856066726476e-06,2.3043157380414625e-06,0.0,53
gemma,fp32,32,4.536007126160202e-08,1.0584012576520668e-08,0.0,53
gemma,fp16,32,8.47683046467651e-06,2.1155736982109152e-06,0.0,55
gemma,fp32,32,2.0044973514377062e-08,8.421438418143579e-09,0.0,55
gemma,fp16,32,4.076141626452312e-06,1.0186986765248207e-06,0.0,56
gemma,fp32,32,2.198521843743695e-08,9.291006745210106e-09,0.0,56
gemma,fp16,32,6.334576640565359e-06,1.5827146025992889e-06,0.0,44
gemma,fp32,32,3.202604985375057e-08,6.004434249286261e-09,0.0,44
gemma,fp16,32,8.133118427733343e-06,2.030328132895942e-06,0.0,66
gemma,fp32,32,2.5945812601483806e-08,5.651121980088103e-09,0.0,66
gemma,fp16,32,3.4443704435282996e-06,8.576638129698111e-07,0.0,27
gemma,fp32,32,2.3806382476454502e-08,2.827879402866884e-09,0.0,27
gemma,fp16,32,9.281718302167619e-06,2.3168664594619415e-06,0.0,69
gemma,fp32,32,3.234741435820254e-08,9.369515996393574e-09,0.0,69
gemma,fp16,32,8.985938017014306e-06,2.247647392650265e-06,0.0,48
gemma,fp32,32,3.6772540623619676e-08,1.1772692507590506e-08,0.0,48
gemma,fp16,32,6.1791763288909785e-06,1.5479104980148373e-06,0.0,70
gemma,fp32,32,1.7945771299543445e-08,7.296969736780845e-09,0.0,70
gemma,fp16,32,6.3709286832747125e-06,1.5937106793151301e-06,0.0,53
gemma,fp32,32,3.6529863425838194e-08,4.202958234916787e-09,0.0,53
gemma,fp16,32,4.603557282045756e-06,1.1594428891426034e-06,0.0,80
gemma,fp32,32,1.7691476783543436e-08,3.742955107313706e-09,0.0,80
gemma,fp16,32,5.7994750530809824e-06,1.455913768100281e-06,0.0,71
gemma,fp32,32,3.132566004857007e-08,6.2761018361501275e-09,0.0,71
gemma,fp16,32,7.029569006888892e-06,1.7667342804283948e-06,0.0,51
gemma,fp32,32,2.2770855201414975e-08,5.058761881615581e-09,0.0,51
gemma,fp16,32,8.285395180607225e-06,2.0813275609654625e-06,0.0,62
gemma,fp32,32,3.232710971134978e-08,8.57398003983878e-09,0.0,62
gemma,fp16,32,5.905514353976571e-06,1.470623683497152e-06,0.0,72
gemma,fp32,32,2.4937611350916988e-08,7.010426607279019e-09,0.0,72
gemma,fp16,32,8.30499896620207e-06,2.0764852462912264e-06,0.0,51
gemma,fp32,32,2.9633984252597223e-08,3.7566808015060404e-09,0.0,51
gemma,fp16,32,9.905968916479324e-06,2.4706509320349124e-06,0.0,65
gemma,fp32,32,2.411392837319004e-08,5.225775010636591e-09,0.0,65
gemma,fp16,29,5.305544774334349e-06,1.3292382752502103e-06,0.0,67
gemma,fp32,29,2.3650625220702376e-08,8.56093789728128e-09,0.0,67
gemma,fp16,32,7.794449672360315e-06,1.9449810538807455e-06,0.0,65
gemma,fp32,32,5.105715877862238e-08,6.8153676729965085e-09,0.0,65
gemma,fp16,32,3.873139404531045e-06,9.662666626830685e-07,0.0,69
gemma,fp32,32,2.9682529996410967e-08,6.179276253875932e-09,0.0,69
gemma,fp16,32,8.63133434281238e-06,2.1595936415264028e-06,0.0,63
gemma,fp32,32,2.495689753381075e-08,9.328297183308631e-09,0.0,63
gemma,fp16,32,1.2872638286198779e-05,3.2195411332758272e-06,0.0,51
gemma,fp32,32,3.0464785805150996e-08,7.581857031091488e-09,0.0,51
gemma,fp16,32,4.477833889959815e-06,1.1213995905201557e-06,0.0,77
gemma,fp32,32,2.6891921869887092e-08,7.72938701064374e-09,0.0,77
gemma,fp16,32,7.308292191865462e-06,1.823482776608376e-06,0.0,51
gemma,fp32,32,2.1651295852432965e-08,5.387858578774843e-09,0.0,51
gemma,fp16,32,4.354985263854694e-06,1.0954119995520983e-06,0.0,66
gemma,fp32,32,2.227461956549881e-08,5.7893361909977514e-09,0.0,66
gemma,fp16,32,8.712143402256345e-06,2.1805068959324103e-06,0.0,56
gemma,fp32,32,2.9381427679719962e-08,5.6015914753904106e-09,0.0,56
gemma,fp16,32,7.4088140653572054e-06,1.8631275829905647e-06,0.0,53
gemma,fp32,32,2.9915804937441504e-08,4.481659827536982e-09,0.0,53
gemma,fp16,32,6.966675172748182e-06,1.7339402045568608e-06,0.0,41
gemma,fp32,32,2.9028106706546764e-08,7.51352952684664e-09,0.0,41
gemma,fp16,32,6.977411857622684e-06,1.7532677279996634e-06,0.0,93
gemma,fp32,32,2.994658543364892e-08,7.732068867116748e-09,0.0,93
gemma,fp16,32,6.161490108125278e-06,1.540459645510417e-06,0.0,71
gemma,fp32,32,3.036108726277645e-08,6.203221138145754e-09,0.0,71
gemma,fp16,32,8.86269332323053e-06,2.2162116848911673e-06,0.0,72
gemma,fp32,32,2.798891680227955e-08,4.353124738280811e-09,0.0,72
gemma,fp16,32,8.430340810106074e-06,2.091731833242516e-06,0.0,87
gemma,fp32,32,3.729249886674779e-08,1.107993656719597e-08,0.0,87
gemma,fp16,32,6.079960431337739e-06,1.5211904091927408e-06,0.0,94
gemma,fp32,32,1.3882732808820353e-08,2.4431446657424694e-09,0.0,94
gemma,fp16,32,8.40909681443236e-06,2.100860000686655e-06,0.0,112
gemma,fp32,32,1.9319116232111022e-08,9.106693421492146e-09,0.0,112
gemma,fp16,32,1.1167454048610637e-05,2.7809362261876913e-06,0.0,48
gemma,fp32,32,3.2524239551579015e-08,1.3713180868624164e-08,0.0,48
gemma,fp16,32,4.762845018602135e-06,1.1864344321987907e-06,0.0,68
gemma,fp32,32,2.9966200423836575e-08,7.061655517281995e-09,0.0,68
gemma,fp16,32,1.0057357260340183e-05,2.5061268375536905e-06,0.0,37
gemma,fp32,32,2.249530089981633e-08,9.677976283220535e-09,0.0,37
gemma,fp16,32,5.412177688124409e-06,1.3533096983042725e-06,0.0,70
gemma,fp32,32,2.2564983818106066e-08,6.71611345053405e-09,0.0,70
gemma,fp16,32,7.4219768997352276e-06,1.8522740847792818e-06,0.0,50
gemma,fp32,32,2.4661701170580405e-08,7.231726188315548e-09,0.0,50
gemma,fp16,32,4.319687195941668e-06,1.0791226354722738e-06,0.0,92
gemma,fp32,32,2.2836041613238933e-08,1.116063493011854e-08,0.0,92
gemma,fp16,32,6.845191325766109e-06,1.7148909147168823e-06,0.0,51
gemma,fp32,32,3.341045062832393e-08,7.36284489063696e-09,0.0,51
gemma,fp16,32,7.778754619547357e-06,1.944372924264637e-06,0.0,75
gemma,fp32,32,2.6576011431453384e-08,8.068661084756346e-09,0.0,75
gemma,fp16,32,8.694369894257648e-06,2.1782627478983407e-06,0.0,62
gemma,fp32,32,2.760462341176717e-08,8.022935095788886e-09,0.0,62
gemma,fp16,32,5.33433398963723e-06,1.3245441492504284e-06,0.0,71
gemma,fp32,32,3.90037003528132e-08,8.738529469476397e-09,0.0,71
gemma,fp16,32,6.4361360929687805e-06,1.6062835601904357e-06,0.0,61
gemma,fp32,32,1.717845804494189e-08,6.4693509889413026e-09,0.0,61
gemma,fp16,32,1.1226276911691091e-05,2.81296598170222e-06,0.0,40
gemma,fp32,32,2.982072633272992e-08,9.212983449052858e-09,0.0,40
gemma,fp16,32,6.517199423350384e-06,1.6317115467401333e-06,0.0,50
gemma,fp32,32,2.2552361991778902e-08,9.023929839480083e-09,0.0,50
gemma,fp16,32,1.0783619315279935e-05,2.690689948070535e-06,0.0,51
gemma,fp32,32,4.4488511888318705e-08,1.0454915877478044e-08,0.0,51
gemma,fp16,32,1.5151962533543895e-06,3.7802759164651256e-07,0.0,66
gemma,fp32,32,2.3562269788057755e-08,3.802673001138124e-09,0.0,66
gemma,fp16,32,4.046390826850654e-06,1.0081402834760667e-06,0.0,73
gemma,fp32,32,3.375708476291428e-08,7.91838901479519e-09,0.0,73
gemma,fp16,32,5.1896467019307835e-06,1.3039241506529464e-06,0.0,58
gemma,fp32,32,3.5325128017182905e-08,6.1353142392917e-09,0.0,58
gemma,fp16,32,8.418004785481466,0.3397310221735274,0.53125,48
gemma,fp32,32,1.4248760936766414e-08,8.32256694506886e-09,0.0,48
gemma,fp16,32,4.32978767239689e-06,1.0803902904810148e-06,0.0,47
gemma,fp32,32,2.9523336392799082e-08,7.552360362095278e-09,0.0,47
gemma,fp16,32,2.723286586236995e-06,6.857462753195875e-07,0.0,40
gemma,fp32,32,2.6908044321893344e-08,4.411288446017677e-09,0.0,40
gemma,fp16,32,9.015494856212669e-06,2.2484007609624435e-06,0.0,37
gemma,fp32,32,1.694943588259612e-08,8.574040834090357e-09,0.0,37
gemma,fp16,32,7.833051654415613e-06,1.9632666612423577e-06,0.0,51
gemma,fp32,32,2.9320862252046886e-08,1.5108554074494407e-08,0.0,51
gemma,fp16,32,2.6018130092619884e-06,6.460068083247172e-07,0.0,83
gemma,fp32,32,2.2718961050979813e-08,8.656492946068628e-09,0.0,83
gemma,fp16,32,6.483668003376408e-06,1.6300574547933877e-06,0.0,78
gemma,fp32,32,2.6882618422985338e-08,2.263400456642417e-09,0.0,78
gemma,fp16,32,3.990924461239054e-06,1.0048084636976595e-06,0.0,72
gemma,fp32,32,2.2951803582693664e-08,9.17806330848897e-09,0.0,72
gemma,fp16,32,4.575299510467654,0.23303837589700738,0.375,38
gemma,fp32,32,2.824763097042382e-08,6.7146269430024e-09,0.0,38
gemma,fp16,32,1.5776202802797457e-05,3.938854130414171e-06,0.0,83
gemma,fp32,32,3.894074110388779e-08,1.576494773614101e-08,0.0,83
gemma,fp16,32,9.92139632804978e-06,2.4924819345684135e-06,0.0,45
gemma,fp32,32,2.2891676554337437e-08,7.1609855371856934e-09,0.0,45
gemma,fp16,32,6.408156338344462e-06,1.5976153801278148e-06,0.0,70
gemma,fp32,32,2.1129739972459982e-08,3.3219365192654893e-09,0.0,70
gemma,fp16,32,4.451996728827012e-06,1.1179771329805632e-06,0.0,110
gemma,fp32,32,2.1593930331353928e-08,5.027052340372817e-09,0.0,110
gemma,fp16,32,6.226032346345889e-06,1.556201518704281e-06,0.0,33
gemma,fp32,32,2.6240805510273357e-08,5.998615092823144e-09,0.0,33
gemma,fp16,32,1.0348521488623419e-05,2.59474276931293e-06,0.0,69
gemma,fp32,32,3.7633060501196525e-08,5.7819463245012415e-09,0.0,69
gemma,fp16,32,5.953833325911262e-06,1.4802682252179622e-06,0.0,66
gemma,fp32,32,2.0243401723137044e-08,7.78846869788595e-09,0.0,66
gemma,fp16,32,1.019805020874287e-05,2.551426495855935e-06,0.0,34
gemma,fp32,32,3.622780864187547e-08,1.4371922041345186e-08,0.0,34
gemma,fp16,32,4.439796084554359e-06,1.112599015584692e-06,0.0,83
gemma,fp32,32,3.030032488804402e-08,4.654085755673165e-09,0.0,83
gemma,fp16,32,4.82438216053982e-06,1.2063323769073708e-06,0.0,98
gemma,fp32,32,4.3211110039090284e-08,8.900052476251696e-09,0.0,98
gemma,fp16,32,1.3613727530614739e-05,3.406817118578598e-06,0.0,117
gemma,fp32,32,2.543161073398359e-08,9.63926576752483e-09,0.0,117
gemma,fp16,32,3.0201939367202613e-06,7.565920493446399e-07,0.0,65
gemma,fp32,32,2.3923908493150847e-08,7.467351115925114e-09,0.0,65
gemma,fp16,32,1.111859441627061e-05,2.776097305576264e-06,0.0,46
gemma,fp32,32,1.4580782164985706e-08,6.237313429635627e-09,0.0,46
gemma,fp16,32,8.643964149290806e-06,2.1687656184266046e-06,0.0,59
gemma,fp32,32,3.556264133175446e-08,1.5052874474674738e-08,0.0,59
gemma,fp16,32,1.0366614850987332e-05,2.590836048366185e-06,0.0,50
gemma,fp32,32,2.3153244765872216e-08,1.013173461100747e-08,0.0,50
gemma,fp16,32,7.392303853048787e-06,1.8526085002190662e-06,0.0,65
gemma,fp32,32,2.2303321030314738e-08,1.2679400350837366e-08,0.0,65
gemma,fp16,32,9.735402247912361e-06,2.4279303960650367e-06,0.0,54
gemma,fp32,32,3.764183501009377e-08,7.660924790375834e-09,0.0,54
gemma,fp16,32,7.935454922058938e-06,1.9915792961455736e-06,0.0,63
gemma,fp32,32,3.420499085360351e-08,1.4798714823016645e-08,0.0,63
gemma,fp16,32,1.0283140629230303e-05,2.577852410090564e-06,0.0,48
gemma,fp32,32,2.4283307392680697e-08,5.524179325783196e-09,0.0,48
gemma,fp16,32,2.844847595193471,0.16169928070544748,0.28125,72
gemma,fp32,32,2.8293343318393227e-08,6.762110560300932e-09,0.0,72
gemma,fp16,32,5.131381103362642e-06,1.2828252125007822e-06,0.0,42
gemma,fp32,32,1.8874258794765453e-08,7.046457632664538e-09,0.0,42
gemma,fp16,32,1.4134216844041703e-05,3.532838917186254e-06,0.0,56
gemma,fp32,32,3.6269074576988913e-08,8.740706224780181e-09,0.0,56
gemma,fp16,32,3.508831570631088e-06,8.750321772166281e-07,0.0,35
gemma,fp32,32,3.746173670750308e-08,1.0257451689356552e-08,0.0,35
gemma,fp16,32,8.79074520643286e-06,2.2097148013600076e-06,0.0,45
gemma,fp32,32,3.043408472458431e-08,1.1200851551818047e-08,0.0,45
gemma,fp16,32,9.75563380034572e-06,2.4584365347635195e-06,0.0,41
gemma,fp32,32,2.646084817925498e-08,6.977821896680947e-09,0.0,41
gemma,fp16,32,5.775239251271103e-06,1.4471061061394064e-06,0.0,134
gemma,fp32,32,1.752403472332631e-08,5.914176964133544e-09,0.0,134
gemma,fp16,32,7.610162160887057e-06,1.9092030232314983e-06,0.0,116
gemma,fp32,32,3.5979448878564746e-08,9.475190094337949e-09,0.0,116
gemma,fp16,32,6.672557350206887e-06,1.6597053784372928e-06,0.0,51
gemma,fp32,32,2.8122559519831725e-08,7.150794649121717e-09,0.0,51
gemma,fp16,32,6.8589815866992865e-06,1.7093877941742885e-06,0.0,43
gemma,fp32,32,1.7483286075814508e-08,1.6402740676130234e-09,0.0,43
gemma,fp16,32,1.4938797729513453e-05,3.7232605487602655e-06,0.0,38
gemma,fp32,32,4.3119605830366226e-08,1.0815362300187203e-08,0.0,38
gemma,fp16,32,5.720146036836127e-06,1.430916261813131e-06,0.0,124
gemma,fp32,32,2.3470613355613956e-08,1.1623340546995653e-08,0.0,124
gemma,fp16,32,1.120070020377284e-05,2.8045918378794e-06,0.0,68
gemma,fp32,32,2.2020419709889438e-08,1.3132615606092912e-08,0.0,68
gemma,fp16,32,4.195726612810091e-06,1.0435867352498462e-06,0.0,40
gemma,fp32,32,3.7513961353985437e-08,4.911832145876316e-09,0.0,40
gemma,fp16,32,5.8700552192370026e-06,1.4758054555086275e-06,0.0,85
gemma,fp32,32,1.8553268282817115e-08,9.977260573279523e-09,0.0,85
gemma,fp16,32,5.921741394132596e-06,1.4717311375145314e-06,0.0,82
gemma,fp32,32,2.0027084665120987e-08,6.5747949081623736e-09,0.0,82
gemma,fp16,32,1.4035281648672182e-05,3.501648794645984e-06,0.0,76
gemma,fp32,32,3.3244345179483936e-08,1.4177497204004297e-08,0.0,76
gemma,fp16,32,1.0497306956125385e-05,2.614153590430046e-06,0.0,58
gemma,fp32,32,2.94908008274114e-08,7.048787495529674e-09,0.0,58
gemma,fp16,32,5.8505554892951395e-06,1.4705789565527816e-06,0.0,50
gemma,fp32,32,2.1871040100512884e-08,8.89585100548318e-09,0.0,50
gemma,fp16,32,1.1042128680305296e-05,2.759722121825625e-06,0.0,74
gemma,fp32,32,3.837444956245051e-08,1.1863304560932875e-08,0.0,74
gemma,fp16,32,5.802581978908705e-06,1.4441599308356867e-06,0.0,67
gemma,fp32,32,3.5523593485201066e-08,4.1302647378616e-09,0.0,67
gemma,fp16,32,8.102066154980214e-06,2.0305537907425175e-06,0.0,36
gemma,fp32,32,3.2182019774756876e-08,9.539014100314047e-09,0.0,36
gemma,fp16,32,0.140528589063333,0.025829781352531,0.09375,122
gemma,fp32,32,2.5128322811429626e-08,8.754686674390666e-09,0.0,122
gemma,fp16,32,7.101722922286946e-06,1.7755628663185252e-06,0.0,56
gemma,fp32,32,2.4820750767857655e-08,9.178774578453338e-09,0.0,56
gemma,fp16,32,8.677736989426421e-06,2.17038070582376e-06,0.0,48
gemma,fp32,32,3.672414222721798e-08,1.244081143658704e-08,0.0,48
gemma,fp16,32,3.9432095011449064e-06,9.91513157577728e-07,0.0,94
gemma,fp32,32,2.3010461064343346e-08,2.4498508985337786e-09,0.0,94
gemma,fp16,32,1.1943769883338007e-05,2.9988642618050676e-06,0.0,123
gemma,fp32,32,1.5384996970846387e-08,7.069546899274304e-09,0.0,123
gemma,fp16,32,4.883477051187413e-06,1.221075895507795e-06,0.0,88
gemma,fp32,32,2.111165542384441e-08,9.77089415973853e-09,0.0,88
gemma,fp16,32,1.2469193467090633e-05,3.1080855007470376e-06,0.0,55
gemma,fp32,32,3.860405733968619e-08,1.0115709318803123e-08,0.0,55
gemma,fp16,32,5.220892050572523e-06,1.310651740693558e-06,0.0,31
gemma,fp32,32,2.4885525320983426e-08,1.3908637949699987e-08,0.0,31
gemma,fp16,13,1.1981077060104675e-05,3.0016986541498295e-06,0.0,67
gemma,fp32,13,3.648456087673297e-08,1.506808565101035e-08,0.0,67
gemma,fp16,32,8.327292251752993e-06,2.0783270252011654e-06,0.0,49
gemma,fp32,32,2.5474513609680116e-08,4.781546894538913e-09,0.0,49
gemma,fp16,32,1.4567056142666956e-05,3.6421395539498747e-06,0.0,46
gemma,fp32,32,3.4558166661646794e-08,1.008667097068816e-08,0.0,46
gemma,fp16,32,5.857412185172883e-06,1.4607027615520796e-06,0.0,58
gemma,fp32,32,2.543341571766347e-08,7.246148118599666e-09,0.0,58
gemma,fp16,32,1.0469604243668051e-05,2.606728046639084e-06,0.0,41
gemma,fp32,32,3.558781322410276e-08,7.543703807455504e-09,0.0,41
gemma,fp16,32,5.803873668774884e-06,1.4545585855507692e-06,0.0,47
gemma,fp32,32,3.0361230023145946e-08,7.567387052057062e-09,0.0,47
gemma,fp16,32,3.6447373852332987e-06,9.104987941099818e-07,0.0,66
gemma,fp32,32,2.060412622982566e-08,4.30852285793204e-09,0.0,66
gemma,fp16,32,8.93133091750542e-06,2.2319849959373528e-06,0.0,43
gemma,fp32,32,1.6944993325163082e-08,9.942894341197217e-09,0.0,43
gemma,fp16,32,6.628298348965167e-06,1.6615413714615723e-06,0.0,51
gemma,fp32,32,3.426207934031922e-08,7.714272803882594e-09,0.0,51
gemma,fp16,32,5.520043110607276e-06,1.3785286917533668e-06,0.0,48
gemma,fp32,32,2.1251963001900354e-08,1.0565339643095473e-08,0.0,48
gemma,fp16,32,9.168461278075135e-06,2.292093713052168e-06,0.0,94
gemma,fp32,32,2.4810725376966936e-08,5.9506678577736505e-09,0.0,94
gemma,fp16,32,3.880886636498104e-06,9.673257673203928e-07,0.0,42
gemma,fp32,32,2.546909848820389e-08,4.6787974224138384e-09,0.0,42
gemma,fp16,32,6.052408846990431e-06,1.5091878324824393e-06,0.0,85
gemma,fp32,32,2.4630131850722492e-08,7.795074127847634e-09,0.0,85
gemma,fp16,32,4.902421459895834e-06,1.2235121087389444e-06,0.0,49
gemma,fp32,32,2.161706738612601e-08,1.0204583400508227e-08,0.0,49
gemma,fp16,32,1.091997547764123e-05,2.7341206940700857e-06,0.0,48
gemma,fp32,32,1.7773689780370416e-08,6.928164492624178e-09,0.0,48
gemma,fp16,32,1.6126666199767214e-05,4.037225734165872e-06,0.0,42
gemma,fp32,32,4.902981079468738e-08,1.2279126881953317e-08,0.0,42
gemma,fp16,32,6.791828530583466e-06,1.6964787131201753e-06,0.0,69
